Timestamp,Grid emission factor,Total conventional power plant,Total electricity demand,Total grid emissions
2024-09-09T07:00:00,440.009,31.534,56.389,20888.447
2024-09-09T08:00:00,418.467,31.933,59.782,21046.889
2024-09-09T09:00:00,393.135,31.092,62.485,20868.61
2024-09-09T10:00:00,371.239,29.928,64.384,20717.738
2024-09-09T11:00:00,339.868,28.075,66.803,20239.135
2024-09-09T12:00:00,315.725,25.28,68.179,19316.623
2024-09-09T13:00:00,287.985,23.984,68.819,18360.248
2024-09-09T14:00:00,280.548,22.802,66.711,17553.671
2024-09-09T15:00:00,286.271,23.008,65.655,17555.881
2024-09-09T16:00:00,302.254,23.526,63.075,17901.641
2024-09-09T17:00:00,332.148,25.469,61.544,19073.211
2024-09-09T18:00:00,364.824,28.143,60.579,20266.805
2024-09-09T19:00:00,380.23,29.853,60.474,21038.607
2024-09-09T20:00:00,379.088,29.376,60.322,20999.859
2024-09-09T21:00:00,360.776,27.484,58.44,19942.538
2024-09-09T22:00:00,356.23,24.927,55.408,18653.206
2024-09-09T23:00:00,341.841,21.857,51.484,16918.008
2024-09-10T00:00:00,299.334,18.696,53.158,14329.953
2024-09-10T01:00:00,272.178,16.515,51.812,12371.631
2024-09-10T02:00:00,269.436,15.931,51.495,12044.485
2024-09-10T03:00:00,272.045,15.599,51.296,11762.183
2024-09-10T04:00:00,283.707,16.078,50.768,12239.86
2024-09-10T05:00:00,313.909,18.269,51.015,13981.752
2024-09-10T06:00:00,340.088,22.608,55.288,16442.429
2024-09-10T07:00:00,332.906,25.118,61.038,17539.3
2024-09-10T08:00:00,307.524,24.139,64.572,17302.143
2024-09-10T09:00:00,261.662,21.625,67.768,15994.613
2024-09-10T10:00:00,208.01,17.912,72.339,13805.463
2024-09-10T11:00:00,190.301,17.663,75.153,13707.292
2024-09-10T12:00:00,174.422,17.131,74.422,13125.117
2024-09-10T13:00:00,161.467,15.906,73.787,12173.536
2024-09-10T14:00:00,154.386,15.263,71.978,11591.809
2024-09-10T15:00:00,161.024,15.569,70.49,11779.549
2024-09-10T16:00:00,179.627,16.822,68.025,12480.3
2024-09-10T17:00:00,203.78,18.228,68.427,13448.63
2024-09-10T18:00:00,217.411,18.798,65.694,13204.232
2024-09-10T19:00:00,221.162,18.595,62.348,12622.273
2024-09-10T20:00:00,230.511,19.111,60.143,12869.527
2024-09-10T21:00:00,238.018,17.699,57.942,12809.051
2024-09-10T22:00:00,235.944,17.106,54.682,12330.799
2024-09-10T23:00:00,243.297,16.995,53.35,12323.692
2024-09-11T00:00:00,245.053,16.084,50.93,11798.053
2024-09-11T01:00:00,244.306,15.441,50.079,11547.853
2024-09-11T02:00:00,247.319,15.066,49.864,11395.929
2024-09-11T03:00:00,244.905,15.067,50.252,11425.652
2024-09-11T04:00:00,251.923,15.377,50.53,11686.156
2024-09-11T05:00:00,266.159,16.356,51.731,12568.205
2024-09-11T06:00:00,297.804,19.83,56.608,15364.922
2024-09-11T07:00:00,299.732,22.057,59.969,16550.737
2024-09-11T08:00:00,288.613,23.419,63.086,17351.323
2024-09-11T09:00:00,263.085,21.24,66.472,16459.34
2024-09-11T10:00:00,235.347,19.024,68.528,14619.362
2024-09-11T11:00:00,233.876,18.998,71.351,14607.506
2024-09-11T12:00:00,231.012,18.705,72.371,14435.092
2024-09-11T13:00:00,247.482,19.701,69.369,15226.541
2024-09-11T14:00:00,268.414,20.639,69.579,16292.232
2024-09-11T15:00:00,288.495,21.435,65.666,16756.384
2024-09-11T16:00:00,322.667,23.267,63.072,17842.514
2024-09-11T17:00:00,382.069,27.709,61.042,20338.451
2024-09-11T18:00:00,422.206,30.183,61.546,21772.891
2024-09-11T19:00:00,435.686,31.859,60.142,22069.868
2024-09-11T20:00:00,427.772,30.995,57.341,21388.185
2024-09-11T21:00:00,434.159,29.729,55.104,21316.938
2024-09-11T22:00:00,429.422,27.568,53.241,20578.597
2024-09-11T23:00:00,433.455,25.757,50.195,19754.034
2024-09-12T00:00:00,424.854,24.731,49.191,19201.899
2024-09-12T01:00:00,423.213,23.437,47.921,18329.204
2024-09-12T02:00:00,412.591,23.011,48.158,17948.874
2024-09-12T03:00:00,419.222,22.835,48.147,17778.927
2024-09-12T04:00:00,428.447,23.701,48.06,18295.319
2024-09-12T05:00:00,440.077,25.739,50.726,19368.046
2024-09-12T06:00:00,445.353,29.477,55.648,21026.286
2024-09-12T07:00:00,424.381,31.581,58.014,21215.526
2024-09-12T08:00:00,390.589,32.026,60.579,20971.39
2024-09-12T09:00:00,363.999,30.646,63.063,20992.041
2024-09-12T10:00:00,328.471,28.118,67.206,20386.925
2024-09-12T11:00:00,290.726,25.114,69.293,18805.938
2024-09-12T12:00:00,276.063,23.789,69.459,17974.129
2024-09-12T13:00:00,277.474,23.87,69.843,18135.044
2024-09-12T14:00:00,295.241,24.457,67.242,18611.051
2024-09-12T15:00:00,324.316,25.334,63.502,19178.618
2024-09-12T16:00:00,362.606,26.69,62.345,19724.961
2024-09-12T17:00:00,413.259,29.286,60.561,20556.475
2024-09-12T18:00:00,467.731,32.744,59.308,21857.506
2024-09-12T19:00:00,501.659,34.275,58.12,22263.465
2024-09-12T20:00:00,500.93,33.864,56.378,21829.946
2024-09-12T21:00:00,510.929,31.469,54.155,21023.681
2024-09-12T22:00:00,525.939,29.347,51.66,20527.129
2024-09-12T23:00:00,530.513,26.828,48.844,19548.127
2024-09-13T00:00:00,523.278,24.609,47.304,18467.261
2024-09-13T01:00:00,504.31,23.501,46.698,17839.991
2024-09-13T02:00:00,488.822,22.622,46.703,17337.23
2024-09-13T03:00:00,469.721,22.345,48.215,17103.262
2024-09-13T04:00:00,456.91,22.362,48.231,17114.859
2024-09-13T05:00:00,450.451,23.607,49.878,17861.508
2024-09-13T06:00:00,437.751,26.101,54.978,18803.766
2024-09-13T07:00:00,414.01,28.719,57.651,19393.597
2024-09-13T08:00:00,376.967,28.43,60.897,19011.672
2024-09-13T09:00:00,335.662,26.469,63.557,18023.814
2024-09-13T10:00:00,295.048,23.515,65.213,16535.463
2024-09-13T11:00:00,260.433,20.467,67.411,15102.306
2024-09-13T12:00:00,224.322,17.462,65.666,12992.157
2024-09-13T13:00:00,213.101,16.831,65.625,12577.409
2024-09-13T14:00:00,200.492,16.156,68.337,12003.809
2024-09-13T15:00:00,202.963,16.537,66.509,12275.302
2024-09-13T16:00:00,215.974,16.982,64.592,12672.491
2024-09-13T17:00:00,237.594,17.767,60.929,13225.138
2024-09-13T18:00:00,259.028,18.821,57.788,13390.174
2024-09-13T19:00:00,271.103,21.288,56.084,13937.685
2024-09-13T20:00:00,273.522,20.102,55.238,13677.087
2024-09-13T21:00:00,267.045,18.1,53.965,13155.19
2024-09-13T22:00:00,254.055,16.872,49.906,12086.483
2024-09-13T23:00:00,237.904,15.247,47.972,10753.493
2024-09-14T00:00:00,229.857,14.434,46.767,10145.309
2024-09-14T01:00:00,232.777,14.268,46.544,10173.597
2024-09-14T02:00:00,238.58,14.385,46.11,10302.693
2024-09-14T03:00:00,241.089,14.308,46.559,10244.926
2024-09-14T04:00:00,239.979,14.029,46.747,10028.516
2024-09-14T05:00:00,244.366,14.085,46.333,10088.517
2024-09-14T06:00:00,250.102,14.453,45.54,10235.624
2024-09-14T07:00:00,248.998,16.066,46.444,10556.519
2024-09-14T08:00:00,241.333,17.324,50.434,11171.842
2024-09-14T09:00:00,220.858,15.398,54.878,10999.162
2024-09-14T10:00:00,190.87,15.051,60.254,10862.169
2024-09-14T11:00:00,174.589,14.779,62.911,10767.906
2024-09-14T12:00:00,169.452,14.797,62.074,10736.504
2024-09-14T13:00:00,163.007,14.195,60.731,10321.101
2024-09-14T14:00:00,162.918,14.081,60.467,10197.838
2024-09-14T15:00:00,168.451,14.008,59.227,10129.776
2024-09-14T16:00:00,181.748,14.248,56.551,10222.962
2024-09-14T17:00:00,210.907,15.166,53.67,10821.786
2024-09-14T18:00:00,253.815,17.383,51.327,11600.443
2024-09-14T19:00:00,300.262,20.19,48.804,12683.646
2024-09-14T20:00:00,314.824,20.51,47.577,12939.649
2024-09-14T21:00:00,327.172,18.993,45.768,12782.034
2024-09-14T22:00:00,330.153,18.46,43.971,12551.11
2024-09-14T23:00:00,331.39,17.158,42.619,11999.827
2024-09-15T00:00:00,333.855,16.338,40.929,11745.232
2024-09-15T01:00:00,347.918,16.307,40.51,11912.764
2024-09-15T02:00:00,352.782,16.069,40.361,11806.06
2024-09-15T03:00:00,353.234,16.035,40.426,11779.432
2024-09-15T04:00:00,356.224,16.074,40.805,11880.772
2024-09-15T05:00:00,360.09,16.436,41.253,12233.867
2024-09-15T06:00:00,354.32,16.726,40.915,12280.952
2024-09-15T07:00:00,340.224,16.96,42.397,12394.171
2024-09-15T08:00:00,291.929,16.67,46.513,12111.6
2024-09-15T09:00:00,228.016,14.806,53.08,10845.575
2024-09-15T10:00:00,186.335,14.055,56.999,10292.627
2024-09-15T11:00:00,168.371,14.253,60.581,10448.01
2024-09-15T12:00:00,162.371,14.234,60.611,10461.184
2024-09-15T13:00:00,160.647,14.178,58.813,10438.389
2024-09-15T14:00:00,163.804,13.865,57.538,10178.855
2024-09-15T15:00:00,181.415,13.999,55.426,10264.889
2024-09-15T16:00:00,201.297,14.037,54.429,10289.649
2024-09-15T17:00:00,266.029,16.892,50.751,12433.953
2024-09-15T18:00:00,329.829,19.589,48.728,13796.571
2024-09-15T19:00:00,378.91,22.84,47.514,15321.469
2024-09-15T20:00:00,407.765,22.837,47.989,16043.648
2024-09-15T21:00:00,424.359,22.141,46.735,16438.158
2024-09-15T22:00:00,441.013,21.0,46.596,16314.134
2024-09-15T23:00:00,455.794,20.977,44.324,16275.975
2024-09-16T00:00:00,469.423,21.036,43.106,16392.185
2024-09-16T01:00:00,475.733,20.809,42.403,16301.921
2024-09-16T02:00:00,479.341,20.898,42.859,16495.542
2024-09-16T03:00:00,470.109,21.357,44.431,16922.615
2024-09-16T04:00:00,463.337,21.967,44.697,17282.537
2024-09-16T05:00:00,452.925,23.207,46.755,17702.948
2024-09-16T06:00:00,428.907,27.064,52.366,18878.282
2024-09-16T07:00:00,400.702,29.831,56.4,19544.072
2024-09-16T08:00:00,387.607,29.511,60.574,19806.295
2024-09-16T09:00:00,371.607,29.18,62.448,20035.665
2024-09-16T10:00:00,355.024,28.414,64.061,19905.517
2024-09-16T11:00:00,344.002,26.907,65.795,19604.297
2024-09-16T12:00:00,336.643,26.11,66.393,19459.337
2024-09-16T13:00:00,333.661,26.422,64.687,19564.421
2024-09-16T14:00:00,338.226,26.363,63.964,19537.383
2024-09-16T15:00:00,343.215,26.593,64.136,19656.242
2024-09-16T16:00:00,354.345,26.834,61.954,19809.517
2024-09-16T17:00:00,374.337,28.608,60.614,20624.388
2024-09-16T18:00:00,390.309,30.854,59.948,21364.589
2024-09-16T19:00:00,398.534,30.308,59.851,21431.253
2024-09-16T20:00:00,391.291,28.727,58.954,20882.468
2024-09-16T21:00:00,388.417,27.697,55.209,20341.23
2024-09-16T22:00:00,389.805,26.903,52.502,19927.184
2024-09-16T23:00:00,393.749,24.673,49.17,18874.819
2024-09-17T00:00:00,396.243,23.696,46.041,18250.072
2024-09-17T01:00:00,402.49,23.397,47.005,18132.649
2024-09-17T02:00:00,406.267,23.258,47.298,18044.912
2024-09-17T03:00:00,408.509,23.099,47.44,17999.123
2024-09-17T04:00:00,413.089,23.805,47.71,18434.567
2024-09-17T05:00:00,419.625,25.121,49.033,19294.12
2024-09-17T06:00:00,413.148,27.346,55.2,20232.373
2024-09-17T07:00:00,392.658,28.935,58.903,20609.416
2024-09-17T08:00:00,380.439,29.302,61.77,20855.813
2024-09-17T09:00:00,356.201,28.037,64.505,20635.443
2024-09-17T10:00:00,325.359,25.854,66.355,19434.794
2024-09-17T11:00:00,288.646,23.447,67.77,17830.633
2024-09-17T12:00:00,238.368,19.968,69.715,15247.047
2024-09-17T13:00:00,203.426,17.673,69.269,13421.306
2024-09-17T14:00:00,189.57,16.72,68.165,12580.494
2024-09-17T15:00:00,201.03,17.219,66.662,13040.671
2024-09-17T16:00:00,247.079,19.632,65.223,15308.078
2024-09-17T17:00:00,318.723,23.675,61.817,18287.196
2024-09-17T18:00:00,381.077,27.571,59.866,20122.125
2024-09-17T19:00:00,391.421,28.638,59.069,20249.5
2024-09-17T20:00:00,381.732,27.0,58.325,19852.916
2024-09-17T21:00:00,383.614,24.808,54.116,19052.769
2024-09-17T22:00:00,388.651,24.037,50.362,18621.134
2024-09-17T23:00:00,403.227,23.2,48.16,18251.764
2024-09-18T00:00:00,413.76,22.925,46.029,18148.151
2024-09-18T01:00:00,423.857,23.097,47.347,18336.535
2024-09-18T02:00:00,430.46,22.858,46.789,18220.759
2024-09-18T03:00:00,438.227,23.268,46.676,18462.611
2024-09-18T04:00:00,446.871,23.81,46.314,18772.277
2024-09-18T05:00:00,451.716,25.591,48.389,19626.183
2024-09-18T06:00:00,449.687,27.957,55.692,20784.833
2024-09-18T07:00:00,420.817,29.768,58.846,21141.839
2024-09-18T08:00:00,388.399,29.51,62.552,21221.878
2024-09-18T09:00:00,344.617,28.037,65.979,20654.345
2024-09-18T10:00:00,287.769,23.626,70.137,18395.819
2024-09-18T11:00:00,218.83,19.393,72.084,15097.257
2024-09-18T12:00:00,164.567,15.945,72.99,11905.257
2024-09-18T13:00:00,157.146,15.496,72.478,11551.802
2024-09-18T14:00:00,158.128,15.451,70.701,11558.538
2024-09-18T15:00:00,167.078,15.354,66.233,11531.01
2024-09-18T16:00:00,203.735,17.093,64.485,12988.653
2024-09-18T17:00:00,283.12,21.733,61.899,16561.968
2024-09-18T18:00:00,351.013,26.474,58.871,18989.909
2024-09-18T19:00:00,360.977,27.117,58.493,19075.349
2024-09-18T20:00:00,354.555,25.455,58.053,18978.361
2024-09-18T21:00:00,346.067,23.517,55.63,18221.268
2024-09-18T22:00:00,351.015,22.226,51.879,17570.493
2024-09-18T23:00:00,359.166,21.14,49.391,16948.524
2024-09-19T00:00:00,368.286,20.66,47.356,16503.006
2024-09-19T01:00:00,379.025,19.836,46.831,15993.769
2024-09-19T02:00:00,392.44,20.092,45.826,16161.846
2024-09-19T03:00:00,405.672,20.65,44.515,16569.456
2024-09-19T04:00:00,407.4,21.165,46.101,16852.124
2024-09-19T05:00:00,410.078,22.762,48.517,17659.872
2024-09-19T06:00:00,396.116,25.977,54.528,18645.394
2024-09-19T07:00:00,376.506,27.026,58.67,18880.858
2024-09-19T08:00:00,344.37,26.68,63.079,19053.662
2024-09-19T09:00:00,295.999,24.508,65.646,17991.0
2024-09-19T10:00:00,246.582,20.767,69.21,16063.559
2024-09-19T11:00:00,193.975,17.919,72.302,13659.186
2024-09-19T12:00:00,160.883,16.107,72.399,12000.329
2024-09-19T13:00:00,152.78,15.745,72.24,11656.111
2024-09-19T14:00:00,149.059,14.979,70.694,11087.112
2024-09-19T15:00:00,154.528,14.655,66.929,10863.226
2024-09-19T16:00:00,180.801,15.474,64.737,11518.304
2024-09-19T17:00:00,261.292,20.349,61.149,15500.222
2024-09-19T18:00:00,325.597,24.198,59.154,17554.281
2024-09-19T19:00:00,339.102,25.408,57.733,17947.019
2024-09-19T20:00:00,328.92,24.41,57.042,17854.723
2024-09-19T21:00:00,327.169,22.498,54.097,17221.943
2024-09-19T22:00:00,338.147,21.774,51.084,17027.743
2024-09-19T23:00:00,335.504,20.318,48.661,15993.638
2024-09-20T00:00:00,334.503,19.287,46.899,15125.581
2024-09-20T01:00:00,329.884,18.627,46.776,14604.586
2024-09-20T02:00:00,321.147,18.095,46.479,14034.981
2024-09-20T03:00:00,326.462,18.39,46.038,14352.549
2024-09-20T04:00:00,333.568,18.706,46.596,14670.941
2024-09-20T05:00:00,349.744,20.096,48.141,15664.341
2024-09-20T06:00:00,348.532,22.687,53.728,16590.23
2024-09-20T07:00:00,327.79,23.361,57.776,16607.404
2024-09-20T08:00:00,293.297,22.653,61.743,16453.757
2024-09-20T09:00:00,245.086,20.087,64.998,15078.586
2024-09-20T10:00:00,189.289,16.808,70.003,12701.425
2024-09-20T11:00:00,152.978,15.087,71.805,11183.603
2024-09-20T12:00:00,138.506,14.809,71.014,10925.277
2024-09-20T13:00:00,135.979,14.685,70.715,10743.681
2024-09-20T14:00:00,132.066,14.016,67.609,10232.411
2024-09-20T15:00:00,140.051,14.05,65.57,10180.848
2024-09-20T16:00:00,164.64,14.728,63.523,10726.029
2024-09-20T17:00:00,233.004,18.02,59.154,13228.169
2024-09-20T18:00:00,309.583,22.082,56.047,15333.971
2024-09-20T19:00:00,321.364,22.957,56.47,15837.211
2024-09-20T20:00:00,303.361,21.173,54.99,15365.302
2024-09-20T21:00:00,285.156,19.24,52.632,14323.796
2024-09-20T22:00:00,282.337,17.871,49.087,13486.629
2024-09-20T23:00:00,296.999,17.501,46.345,13373.186
2024-09-21T00:00:00,329.045,17.931,43.337,14111.256
2024-09-21T01:00:00,352.943,18.056,42.069,14315.033
2024-09-21T02:00:00,371.678,17.953,40.581,14212.137
2024-09-21T03:00:00,383.584,18.361,40.054,14283.132
2024-09-21T04:00:00,394.991,18.486,40.571,14442.844
2024-09-21T05:00:00,394.291,18.749,41.432,14462.427
2024-09-21T06:00:00,388.858,19.237,42.686,14530.237
2024-09-21T07:00:00,364.233,19.775,44.514,14562.276
2024-09-21T08:00:00,303.167,17.929,51.047,13836.805
2024-09-21T09:00:00,228.665,15.814,57.471,11996.683
2024-09-21T10:00:00,174.474,14.163,59.827,10237.088
2024-09-21T11:00:00,152.116,13.407,61.123,9835.901
2024-09-21T12:00:00,139.685,13.025,61.359,9554.915
2024-09-21T13:00:00,135.262,12.85,59.902,9355.673
2024-09-21T14:00:00,142.079,12.904,58.217,9396.045
2024-09-21T15:00:00,158.195,13.186,55.398,9616.317
2024-09-21T16:00:00,196.22,14.08,54.162,10361.347
2024-09-21T17:00:00,307.921,18.863,51.179,14014.91
2024-09-21T18:00:00,395.782,22.505,48.388,15544.243
2024-09-21T19:00:00,412.643,24.155,47.928,16328.083
2024-09-21T20:00:00,400.662,23.235,47.738,16459.548
2024-09-21T21:00:00,393.399,21.91,45.114,15989.505
2024-09-21T22:00:00,401.917,20.381,43.167,15464.44
2024-09-21T23:00:00,416.941,19.272,42.268,15057.616
2024-09-22T00:00:00,434.928,18.644,40.112,14767.652
2024-09-22T01:00:00,447.816,18.799,39.529,14651.666
2024-09-22T02:00:00,464.634,18.871,39.252,14708.387
2024-09-22T03:00:00,479.419,18.735,38.87,14698.37
2024-09-22T04:00:00,485.951,18.864,38.844,14737.987
2024-09-22T05:00:00,489.158,19.264,39.52,14977.176
2024-09-22T06:00:00,483.945,19.515,39.994,14958.643
2024-09-22T07:00:00,451.01,19.887,41.612,15033.729
2024-09-22T08:00:00,368.041,18.745,47.271,14598.355
2024-09-22T09:00:00,273.799,16.437,53.017,12767.415
2024-09-22T10:00:00,215.121,15.3,57.012,11693.747
2024-09-22T11:00:00,182.399,14.572,59.11,10990.383
2024-09-22T12:00:00,169.724,14.301,59.34,10729.652
2024-09-22T13:00:00,167.483,13.887,57.361,10322.633
2024-09-22T14:00:00,179.992,13.911,53.498,10332.802
2024-09-22T15:00:00,225.901,15.442,52.632,11756.894
2024-09-22T16:00:00,314.24,18.808,51.265,14777.204
2024-09-22T17:00:00,424.424,24.011,49.355,18142.971
2024-09-22T18:00:00,517.672,28.247,49.735,20482.824
2024-09-22T19:00:00,526.179,29.829,48.933,20891.837
2024-09-22T20:00:00,530.418,29.102,48.868,20991.398
2024-09-22T21:00:00,545.327,27.406,46.913,20717.461
2024-09-22T22:00:00,548.789,26.167,45.695,20214.886
2024-09-22T23:00:00,557.174,25.087,43.791,19676.266
2024-09-23T00:00:00,568.524,24.142,43.424,19255.353
2024-09-23T01:00:00,575.295,23.877,43.366,19120.656
2024-09-23T02:00:00,580.469,23.967,43.455,19164.942
2024-09-23T03:00:00,583.099,24.118,44.316,19281.531
2024-09-23T04:00:00,585.422,24.835,44.944,19823.234
2024-09-23T05:00:00,574.641,26.902,46.639,20757.188
2024-09-23T06:00:00,545.562,30.687,52.584,21957.594
2024-09-23T07:00:00,517.929,32.756,57.21,22807.108
2024-09-23T08:00:00,477.19,31.705,62.346,23069.997
2024-09-23T09:00:00,410.149,29.111,64.288,21901.577
2024-09-23T10:00:00,347.99,26.856,67.167,20339.017
2024-09-23T11:00:00,315.654,25.601,70.931,19740.129
2024-09-23T12:00:00,294.3,24.527,72.401,18956.867
2024-09-23T13:00:00,293.351,24.199,71.309,18651.147
2024-09-23T14:00:00,315.098,24.733,69.047,19103.174
2024-09-23T15:00:00,360.992,26.652,64.993,20625.109
2024-09-23T16:00:00,419.441,29.532,61.427,22196.733
2024-09-23T17:00:00,481.935,33.26,60.307,23954.578
2024-09-23T18:00:00,524.317,34.915,59.666,24449.448
2024-09-23T19:00:00,529.362,35.426,58.775,24474.65
2024-09-23T20:00:00,530.992,34.062,56.958,24058.048
2024-09-23T21:00:00,533.561,31.975,53.887,23206.363
2024-09-23T22:00:00,531.207,30.115,50.69,22470.761
2024-09-23T23:00:00,517.385,26.348,48.564,20360.38
2024-09-24T00:00:00,497.837,23.998,45.107,18785.071
2024-09-24T01:00:00,496.536,23.232,44.146,18298.594
2024-09-24T02:00:00,505.133,23.335,44.796,18432.392
2024-09-24T03:00:00,515.601,24.075,45.37,19110.64
2024-09-24T04:00:00,525.432,24.936,46.0,19999.105
2024-09-24T05:00:00,526.197,26.226,48.924,20805.257
2024-09-24T06:00:00,500.967,29.159,54.425,21864.003
2024-09-24T07:00:00,476.535,30.227,57.494,21934.674
2024-09-24T08:00:00,444.066,29.014,61.642,21458.209
2024-09-24T09:00:00,403.3,28.26,63.856,21318.711
2024-09-24T10:00:00,358.332,26.658,66.603,20568.999
2024-09-24T11:00:00,319.467,24.402,68.113,19289.494
2024-09-24T12:00:00,297.227,23.038,69.452,18400.38
2024-09-24T13:00:00,281.294,22.536,69.94,17946.578
2024-09-24T14:00:00,269.829,21.738,69.276,17333.265
2024-09-24T15:00:00,278.556,22.516,67.361,18026.752
2024-09-24T16:00:00,300.909,23.387,61.87,18474.252
2024-09-24T17:00:00,344.423,25.803,60.576,20056.614
2024-09-24T18:00:00,370.123,27.141,59.367,20272.681
2024-09-24T19:00:00,358.889,27.431,58.985,20314.828
2024-09-24T20:00:00,341.943,25.394,57.144,19510.576
2024-09-24T21:00:00,310.651,22.166,55.373,17390.725
2024-09-24T22:00:00,276.849,19.475,53.865,15109.946
2024-09-24T23:00:00,261.277,17.998,51.793,13767.449
2024-09-25T00:00:00,260.179,17.646,53.02,13476.987
2024-09-25T01:00:00,255.126,17.185,51.782,12985.649
2024-09-25T02:00:00,257.33,17.375,51.296,13062.22
2024-09-25T03:00:00,260.665,17.399,51.404,13108.8
2024-09-25T04:00:00,275.932,18.149,51.575,13862.212
2024-09-25T05:00:00,295.932,19.851,53.447,15232.95
2024-09-25T06:00:00,322.21,23.561,57.6,17796.349
2024-09-25T07:00:00,319.912,24.763,60.35,18183.048
2024-09-25T08:00:00,290.621,23.699,63.763,17471.789
2024-09-25T09:00:00,263.916,22.063,66.097,16879.667
2024-09-25T10:00:00,240.664,20.514,71.661,16371.783
2024-09-25T11:00:00,219.615,19.41,74.039,15527.084
2024-09-25T12:00:00,207.561,18.849,74.196,14900.831
2024-09-25T13:00:00,212.934,18.709,72.499,14837.482
2024-09-25T14:00:00,227.366,18.795,69.78,14784.51
2024-09-25T15:00:00,273.577,20.79,66.82,16624.654
2024-09-25T16:00:00,328.803,24.47,62.578,18774.114
2024-09-25T17:00:00,381.196,27.539,60.155,20238.348
2024-09-25T18:00:00,416.513,28.924,59.529,20947.173
2024-09-25T19:00:00,426.359,29.605,58.403,21128.074
2024-09-25T20:00:00,417.888,29.278,56.235,21126.324
2024-09-25T21:00:00,408.071,25.977,53.109,19519.45
2024-09-25T22:00:00,397.279,22.984,50.106,17868.269
2024-09-25T23:00:00,382.234,20.754,48.525,16808.998
2024-09-26T00:00:00,341.697,18.285,46.169,14659.793
2024-09-26T01:00:00,314.532,17.194,46.409,13812.509
2024-09-26T02:00:00,305.527,16.826,45.769,13535.593
2024-09-26T03:00:00,308.984,17.547,47.873,14268.854
2024-09-26T04:00:00,298.266,17.654,49.645,14336.522
2024-09-26T05:00:00,287.624,17.663,51.931,14315.182
2024-09-26T06:00:00,272.562,18.344,56.144,14495.189
2024-09-26T07:00:00,255.605,20.02,59.144,14522.485
2024-09-26T08:00:00,237.927,19.65,63.393,14346.444
2024-09-26T09:00:00,229.326,19.02,65.861,14295.773
2024-09-26T10:00:00,219.511,18.925,68.131,14175.668
2024-09-26T11:00:00,205.373,18.478,71.371,13815.895
2024-09-26T12:00:00,186.128,17.094,70.795,12741.156
2024-09-26T13:00:00,184.979,17.259,71.045,12946.594
2024-09-26T14:00:00,191.064,17.651,69.627,13349.439
2024-09-26T15:00:00,207.874,18.689,69.263,14148.9
2024-09-26T16:00:00,223.944,19.289,65.283,14368.803
2024-09-26T17:00:00,244.773,20.52,62.189,14451.34
2024-09-26T18:00:00,260.189,21.722,59.926,14616.51
2024-09-26T19:00:00,262.51,21.016,62.116,15003.122
2024-09-26T20:00:00,233.715,18.347,60.153,13206.304
2024-09-26T21:00:00,206.295,15.599,56.006,11093.474
2024-09-26T22:00:00,196.558,14.421,53.591,10360.279
2024-09-26T23:00:00,181.745,13.373,52.587,9706.131
2024-09-27T00:00:00,171.231,12.647,51.869,9227.48
2024-09-27T01:00:00,156.409,12.207,50.026,8795.606
2024-09-27T02:00:00,152.97,12.233,51.126,8808.799
2024-09-27T03:00:00,156.25,12.293,51.989,8877.572
2024-09-27T04:00:00,158.806,12.535,53.166,9092.467
2024-09-27T05:00:00,159.34,12.771,55.265,9278.814
2024-09-27T06:00:00,153.795,13.337,59.458,9480.894
2024-09-27T07:00:00,153.115,14.959,61.122,9803.735
2024-09-27T08:00:00,143.661,14.822,65.582,10030.254
2024-09-27T09:00:00,124.036,13.796,69.826,9750.676
2024-09-27T10:00:00,114.147,13.377,75.337,9398.864
2024-09-27T11:00:00,112.615,13.344,75.346,9409.901
2024-09-27T12:00:00,112.156,13.531,71.823,9371.6
2024-09-27T13:00:00,113.246,13.27,70.355,9285.011
2024-09-27T14:00:00,117.463,13.053,68.137,9209.904
2024-09-27T15:00:00,122.637,13.001,65.302,9091.351
2024-09-27T16:00:00,133.844,13.35,63.668,9454.503
2024-09-27T17:00:00,147.756,13.912,62.578,9713.755
2024-09-27T18:00:00,165.875,15.762,59.987,10418.1
2024-09-27T19:00:00,172.504,16.677,59.311,10792.323
2024-09-27T20:00:00,169.292,15.976,57.707,10420.339
2024-09-27T21:00:00,167.536,14.91,55.11,10014.293
2024-09-27T22:00:00,168.971,14.568,52.922,10016.073
2024-09-27T23:00:00,169.148,13.787,51.368,9821.131
2024-09-28T00:00:00,168.024,13.154,48.466,9381.862
2024-09-28T01:00:00,165.07,12.746,47.623,8951.797
2024-09-28T02:00:00,173.193,12.234,45.755,8776.392
2024-09-28T03:00:00,176.888,12.263,45.919,8671.61
2024-09-28T04:00:00,185.182,12.115,46.175,8696.87
2024-09-28T05:00:00,190.629,12.243,45.518,8727.354
2024-09-28T06:00:00,192.963,12.999,46.359,8843.3
2024-09-28T07:00:00,197.578,14.352,47.928,9188.895
2024-09-28T08:00:00,185.313,14.945,50.646,9175.127
2024-09-28T09:00:00,165.851,14.141,55.191,9068.413
2024-09-28T10:00:00,145.619,12.902,58.683,8947.39
2024-09-28T11:00:00,134.442,12.429,61.921,8851.859
2024-09-28T12:00:00,130.523,12.377,62.377,8948.814
2024-09-28T13:00:00,130.084,12.23,61.492,8854.21
2024-09-28T14:00:00,134.082,12.126,58.935,8751.087
2024-09-28T15:00:00,140.667,12.136,57.116,8749.218
